PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,CATCH_SHOOT_FGM,CATCH_SHOOT_FGA,CATCH_SHOOT_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,CATCH_SHOOT_EFG_PCT,Season,year
1628977,Hamidou Diallo,1610612765,DET,56,12,44,996.0,9,27,0.333,21,3.0,17.0,0.176,0.389,2022-23,2023
203084,Harrison Barnes,1610612758,SAC,82,48,34,2662.0,112,300,0.373,333,109.0,296.0,0.368,0.555,2022-23,2023
1629312,Haywood Highsmith,1610612748,MIA,54,28,26,969.0,37,110,0.336,109,35.0,103.0,0.34,0.495,2022-23,2023
1630529,Herbert Jones,1610612740,NOP,66,31,35,1951.0,58,181,0.32,170,54.0,162.0,0.333,0.47,2022-23,2023
1630193,Immanuel Quickley,1610612752,NYK,81,47,34,2344.0,99,252,0.393,294,96.0,244.0,0.393,0.583,2022-23,2023
1630171,Isaac Okoro,1610612739,CLE,76,48,28,1653.0,59,161,0.366,177,59.0,161.0,0.366,0.55,2022-23,2023
1628392,Isaiah Hartenstein,1610612752,NYK,82,47,35,1628.0,22,75,0.293,52,8.0,37.0,0.216,0.347,2022-23,2023
1630543,Isaiah Jackson,1610612754,IND,63,24,39,1042.0,4,18,0.222,10,2.0,12.0,0.167,0.278,2022-23,2023
1630198,Isaiah Joe,1610612760,OKC,73,36,37,1395.0,130,311,0.418,390,130.0,307.0,0.423,0.627,2022-23,2023
1630587,Isaiah Livers,1610612765,DET,52,10,42,1199.0,65,182,0.357,193,63.0,178.0,0.354,0.53,2022-23,2023
1630600,Isaiah Mobley,1610612739,CLE,12,8,4,84.0,3,8,0.375,9,3.0,8.0,0.375,0.563,2022-23,2023
1629676,Isaiah Roby,1610612752,NYK,42,9,33,474.0,15,47,0.319,44,14.0,44.0,0.318,0.468,2022-23,2023
1630191,Isaiah Stewart,1610612765,DET,50,12,38,1414.0,73,201,0.363,213,67.0,193.0,0.347,0.53,2022-23,2023
1630225,Isaiah Todd,1610612764,WAS,6,2,4,61.0,1,11,0.091,3,1.0,10.0,0.1,0.136,2022-23,2023
202397,Ish Smith,1610612743,DEN,43,25,18,398.0,2,6,0.333,6,2.0,6.0,0.333,0.5,2022-23,2023
1630688,Ish Wainright,1610612756,PHX,60,33,27,915.0,54,162,0.333,161,53.0,160.0,0.331,0.497,2022-23,2023
1627826,Ivica Zubac,1610612746,LAC,76,43,33,2169.0,2,10,0.2,4,0.0,2.0,0.0,0.2,2022-23,2023
1631120,JD Davison,1610612738,BOS,12,11,1,66.0,3,7,0.429,8,2.0,6.0,0.333,0.571,2022-23,2023
1630550,JT Thor,1610612766,CHA,69,22,47,969.0,42,128,0.328,122,38.0,117.0,0.325,0.477,2022-23,2023
1629630,Ja Morant,1610612763,MEM,61,40,21,1948.0,34,97,0.351,101,33.0,95.0,0.347,0.521,2022-23,2023
203210,JaMychal Green,1610612744,GSW,57,30,27,797.0,47,121,0.388,136,42.0,109.0,0.385,0.562,2022-23,2023
201580,JaVale McGee,1610612742,DAL,42,20,22,355.0,2,3,0.667,6,2.0,3.0,0.667,1.0,2022-23,2023
1631095,Jabari Smith Jr.,1610612745,HOU,79,21,58,2451.0,103,338,0.305,299,93.0,316.0,0.294,0.442,2022-23,2023
1631133,Jabari Walker,1610612757,POR,56,21,35,619.0,20,61,0.328,54,14.0,48.0,0.292,0.443,2022-23,2023
1631298,Jack White,1610612743,DEN,17,13,4,66.0,3,9,0.333,9,3.0,9.0,0.333,0.5,2022-23,2023
1631367,Jacob Gilyard,1610612763,MEM,1,0,1,41.0,1,2,0.5,3,1.0,2.0,0.5,0.75,2022-23,2023
1630702,Jaden Hardy,1610612742,DAL,48,20,28,708.0,41,99,0.414,123,41.0,99.0,0.414,0.621,2022-23,2023
1631093,Jaden Ivey,1610612765,DET,74,16,58,2304.0,65,177,0.367,195,65.0,174.0,0.374,0.551,2022-23,2023
1630183,Jaden McDaniels,1610612750,MIN,79,41,38,2416.0,99,254,0.39,293,95.0,246.0,0.386,0.577,2022-23,2023
1630531,Jaden Springer,1610612755,PHI,16,13,3,89.0,2,5,0.4,5,1.0,4.0,0.25,0.5,2022-23,2023
203109,Jae Crowder,1610612749,MIL,18,13,5,340.0,19,43,0.442,57,19.0,42.0,0.452,0.663,2022-23,2023
1630256,Jae'Sean Tate,1610612745,HOU,31,7,24,677.0,11,40,0.275,33,11.0,40.0,0.275,0.413,2022-23,2023
1631222,Jake LaRavia,1610612763,MEM,35,22,13,414.0,22,60,0.367,66,22.0,60.0,0.367,0.55,2022-23,2023
1627751,Jakob Pöltl,1610612761,TOR,72,26,46,1906.0,38,75,0.507,76,0.0,0.0,,0.507,2022-23,2023
1628973,Jalen Brunson,1610612752,NYK,68,40,28,2379.0,62,128,0.484,184,60.0,126.0,0.476,0.719,2022-23,2023
1631105,Jalen Duren,1610612765,DET,67,16,51,1670.0,1,9,0.111,2,0.0,2.0,0.0,0.111,2022-23,2023
1630224,Jalen Green,1610612745,HOU,76,20,56,2602.0,89,253,0.352,263,85.0,242.0,0.351,0.52,2022-23,2023
1630552,Jalen Johnson,1610612737,ATL,70,35,35,1042.0,29,101,0.287,86,28.0,94.0,0.298,0.426,2022-23,2023
1629667,Jalen McDaniels,1610612755,PHI,80,31,49,1913.0,80,230,0.348,235,75.0,222.0,0.338,0.511,2022-23,2023
1630188,Jalen Smith,1610612754,IND,68,31,37,1279.0,59,207,0.285,169,51.0,184.0,0.277,0.408,2022-23,2023
1630591,Jalen Suggs,1610612753,ORL,53,20,33,1246.0,41,119,0.345,121,39.0,112.0,0.348,0.508,2022-23,2023
1631114,Jalen Williams,1610612760,OKC,75,36,39,2276.0,64,175,0.366,190,62.0,171.0,0.363,0.543,2022-23,2023
1631288,Jamal Cain,1610612748,MIA,18,10,8,240.0,8,19,0.421,23,7.0,18.0,0.389,0.605,2022-23,2023
1627750,Jamal Murray,1610612743,DEN,65,43,22,2133.0,76,188,0.404,227,75.0,184.0,0.408,0.604,2022-23,2023
1631123,Jamaree Bouyea,1610612764,WAS,5,2,3,71.0,0,2,0.0,0,0.0,2.0,0.0,0.0,2022-23,2023
1630547,James Bouknight,1610612766,CHA,34,9,25,515.0,21,62,0.339,63,21.0,61.0,0.344,0.508,2022-23,2023
201935,James Harden,1610612755,PHI,58,39,19,2135.0,45,107,0.421,134,44.0,106.0,0.415,0.626,2022-23,2023
201949,James Johnson,1610612754,IND,18,7,11,162.0,2,10,0.2,6,2.0,10.0,0.2,0.3,2022-23,2023
1630164,James Wiseman,1610612765,DET,45,11,34,867.0,11,33,0.333,25,3.0,14.0,0.214,0.379,2022-23,2023
1630215,Jared Butler,1610612760,OKC,6,3,3,77.0,5,9,0.556,15,5.0,9.0,0.556,0.833,2022-23,2023
1631197,Jared Rhoden,1610612765,DET,14,2,12,198.0,6,21,0.286,17,5.0,19.0,0.263,0.405,2022-23,2023
1628991,Jaren Jackson Jr.,1610612763,MEM,63,41,22,1788.0,94,265,0.355,280,92.0,258.0,0.357,0.528,2022-23,2023
1629020,Jarred Vanderbilt,1610612747,LAL,78,43,35,1880.0,30,97,0.309,88,28.0,88.0,0.318,0.454,2022-23,2023
1629714,Jarrell Brantley,1610612762,UTA,4,0,4,39.0,4,8,0.5,12,4.0,8.0,0.5,0.75,2022-23,2023
1628386,Jarrett Allen,1610612739,CLE,68,44,24,2220.0,19,59,0.322,39,1.0,10.0,0.1,0.331,2022-23,2023
1629633,Jarrett Culver,1610612737,ATL,10,5,5,137.0,1,12,0.083,3,1.0,10.0,0.1,0.125,2022-23,2023
1630554,Jason Preston,1610612746,LAC,14,4,10,124.0,4,14,0.286,12,4.0,14.0,0.286,0.429,2022-23,2023
1629750,Javonte Green,1610612741,CHI,32,13,19,480.0,12,34,0.353,36,12.0,34.0,0.353,0.529,2022-23,2023
1629637,Jaxson Hayes,1610612740,NOP,47,22,25,610.0,4,31,0.129,11,3.0,29.0,0.103,0.177,2022-23,2023
1630643,Jay Huff,1610612764,WAS,7,2,5,95.0,5,11,0.455,15,5.0,11.0,0.455,0.682,2022-23,2023
1630206,Jay Scrubb,1610612753,ORL,2,1,1,30.0,1,1,1.0,3,1.0,1.0,1.0,1.5,2022-23,2023
1627759,Jaylen Brown,1610612738,BOS,67,46,21,2405.0,109,323,0.337,316,98.0,293.0,0.334,0.489,2022-23,2023
1629669,Jaylen Nowell,1610612750,MIN,65,34,31,1252.0,45,147,0.306,129,39.0,138.0,0.283,0.439,2022-23,2023
1631119,Jaylin Williams,1610612760,OKC,49,23,26,914.0,60,150,0.4,164,44.0,111.0,0.396,0.547,2022-23,2023
1628369,Jayson Tatum,1610612738,BOS,74,52,22,2732.0,141,343,0.411,408,126.0,311.0,0.405,0.595,2022-23,2023
1630288,Jeff Dowtin Jr.,1610612761,TOR,25,17,8,259.0,4,13,0.308,12,4.0,13.0,0.308,0.462,2022-23,2023
201145,Jeff Green,1610612743,DEN,56,33,23,1091.0,27,94,0.287,78,24.0,86.0,0.279,0.415,2022-23,2023
203924,Jerami Grant,1610612757,POR,63,28,35,2246.0,136,347,0.392,401,129.0,328.0,0.393,0.578,2022-23,2023
1630526,Jeremiah Robinson-Earl,1610612760,OKC,43,16,27,814.0,40,122,0.328,116,36.0,109.0,0.33,0.475,2022-23,2023
1631110,Jeremy Sochan,1610612759,SAS,56,15,41,1458.0,35,136,0.257,98,28.0,118.0,0.237,0.36,2022-23,2023
1630579,Jericho Sims,1610612752,NYK,52,31,21,812.0,2,3,0.667,4,0.0,0.0,,0.667,2022-23,2023
1628975,Jevon Carter,1610612749,MIL,81,57,24,1812.0,89,206,0.432,265,87.0,198.0,0.439,0.643,2022-23,2023
202710,Jimmy Butler,1610612748,MIA,64,35,29,2138.0,25,69,0.362,68,18.0,57.0,0.316,0.493,2022-23,2023
1629111,Jock Landale,1610612756,PHX,69,35,34,978.0,30,99,0.303,81,21.0,80.0,0.263,0.409,2022-23,2023
203925,Joe Harris,1610612751,BKN,74,40,34,1527.0,126,294,0.429,375,123.0,287.0,0.429,0.638,2022-23,2023
204060,Joe Ingles,1610612749,MIL,46,32,14,1043.0,53,137,0.387,159,53.0,136.0,0.39,0.58,2022-23,2023
1630580,Joe Wieskamp,1610612761,TOR,9,6,3,50.0,3,11,0.273,9,3.0,11.0,0.273,0.409,2022-23,2023
203954,Joel Embiid,1610612755,PHI,66,43,23,2284.0,114,240,0.475,277,49.0,123.0,0.398,0.577,2022-23,2023
1631219,John Butler Jr.,1610612757,POR,19,4,15,221.0,6,28,0.214,18,6.0,28.0,0.214,0.321,2022-23,2023
1628381,John Collins,1610612737,ATL,71,37,34,2130.0,91,271,0.336,252,70.0,235.0,0.298,0.465,2022-23,2023
1629723,John Konchar,1610612763,MEM,72,45,27,1494.0,54,162,0.333,160,52.0,156.0,0.333,0.494,2022-23,2023
202322,John Wall,1610612746,LAC,34,15,19,755.0,30,86,0.349,90,30.0,85.0,0.353,0.523,2022-23,2023
1631098,Johnny Davis,1610612764,WAS,28,10,18,423.0,17,56,0.304,50,16.0,55.0,0.291,0.446,2022-23,2023
1630548,Johnny Juzang,1610612762,UTA,18,6,12,232.0,11,49,0.224,33,11.0,47.0,0.234,0.337,2022-23,2023
202685,Jonas Valančiūnas,1610612740,NOP,79,40,39,1968.0,76,197,0.386,190,38.0,105.0,0.362,0.482,2022-23,2023
1628371,Jonathan Isaac,1610612753,ORL,11,8,3,124.0,10,21,0.476,26,6.0,14.0,0.429,0.619,2022-23,2023
1630228,Jonathan Kuminga,1610612744,GSW,67,38,29,1394.0,53,141,0.376,153,47.0,126.0,0.373,0.543,2022-23,2023
203903,Jordan Clarkson,1610612762,UTA,61,30,31,1988.0,84,248,0.339,250,82.0,242.0,0.339,0.504,2022-23,2023
1630692,Jordan Goodwin,1610612764,WAS,62,22,40,1105.0,28,82,0.341,83,27.0,79.0,0.342,0.506,2022-23,2023
1631160,Jordan Hall,1610612759,SAS,9,1,8,83.0,2,14,0.143,5,1.0,12.0,0.083,0.179,2022-23,2023
1629162,Jordan McLaughlin,1610612750,MIN,43,22,21,678.0,16,54,0.296,48,16.0,54.0,0.296,0.444,2022-23,2023
1629670,Jordan Nwora,1610612754,IND,62,36,26,1188.0,72,169,0.426,216,72.0,166.0,0.434,0.639,2022-23,2023
1629673,Jordan Poole,1610612744,GSW,82,44,38,2458.0,127,352,0.361,378,124.0,341.0,0.364,0.537,2022-23,2023
1630648,Jordan Schakel,1610612764,WAS,2,0,2,6.0,0,0,,0,0.0,0.0,,,2022-23,2023
1630631,Jose Alvarado,1610612740,NOP,61,30,31,1310.0,72,216,0.333,216,72.0,215.0,0.335,0.5,2022-23,2023
1630528,Josh Christopher,1610612745,HOU,64,16,48,786.0,12,52,0.231,35,11.0,50.0,0.22,0.337,2022-23,2023
1630581,Josh Giddey,1610612760,OKC,76,34,42,2367.0,77,214,0.36,220,66.0,196.0,0.337,0.514,2022-23,2023
1630182,Josh Green,1610612742,DAL,60,27,33,1539.0,68,162,0.42,202,66.0,160.0,0.413,0.623,2022-23,2023
1628404,Josh Hart,1610612752,NYK,76,42,34,2454.0,61,152,0.401,182,60.0,147.0,0.408,0.599,2022-23,2023
1631169,Josh Minott,1610612750,MIN,15,7,8,96.0,2,5,0.4,6,2.0,5.0,0.4,0.6,2022-23,2023
1629006,Josh Okogie,1610612756,PHX,72,38,34,1351.0,58,166,0.349,172,56.0,162.0,0.346,0.518,2022-23,2023
1626196,Josh Richardson,1610612740,NOP,65,24,41,1530.0,101,265,0.381,296,94.0,253.0,0.372,0.558,2022-23,2023
1630563,Joshua Primo,1610612759,SAS,4,3,1,93.0,2,9,0.222,6,2.0,9.0,0.222,0.333,2022-23,2023
201950,Jrue Holiday,1610612749,MIL,67,50,17,2183.0,56,124,0.452,166,54.0,119.0,0.454,0.669,2022-23,2023
1629308,Juan Toscano-Anderson,1610612762,UTA,52,19,33,700.0,10,41,0.244,28,8.0,38.0,0.211,0.341,2022-23,2023
1627823,Juancho Hernangomez,1610612761,TOR,42,20,22,613.0,17,65,0.262,51,17.0,64.0,0.266,0.392,2022-23,2023
1630577,Julian Champagnie,1610612759,SAS,17,7,10,320.0,23,63,0.365,68,22.0,61.0,0.361,0.54,2022-23,2023
203944,Julius Randle,1610612752,NYK,77,44,33,2737.0,137,392,0.349,403,129.0,374.0,0.345,0.514,2022-23,2023
1630551,Justin Champagnie,1610612738,BOS,5,4,1,34.0,0,4,0.0,0,0.0,4.0,0.0,0.0,2022-23,2023
203200,Justin Holiday,1610612742,DAL,46,18,28,706.0,40,122,0.328,119,39.0,119.0,0.328,0.488,2022-23,2023
1628382,Justin Jackson,1610612738,BOS,23,15,8,107.0,4,18,0.222,12,4.0,18.0,0.222,0.333,2022-23,2023
1631303,Justin Minaya,1610612757,POR,4,0,4,89.0,2,9,0.222,6,2.0,8.0,0.25,0.333,2022-23,2023
1626159,Justise Winslow,1610612757,POR,29,15,14,776.0,15,51,0.294,44,14.0,44.0,0.318,0.431,2022-23,2023
203994,Jusuf Nurkić,1610612757,POR,52,24,28,1391.0,44,121,0.364,129,41.0,114.0,0.36,0.533,2022-23,2023
1630231,KJ Martin,1610612745,HOU,82,22,60,2292.0,68,212,0.321,204,68.0,211.0,0.322,0.481,2022-23,2023
1629644,KZ Okpala,1610612758,SAC,35,19,16,248.0,7,21,0.333,21,7.0,21.0,0.333,0.5,2022-23,2023
1630539,Kai Jones,1610612766,CHA,46,13,33,550.0,4,19,0.211,12,4.0,18.0,0.222,0.316,2022-23,2023
1626157,Karl-Anthony Towns,1610612750,MIN,29,15,14,957.0,55,145,0.379,159,49.0,133.0,0.368,0.548,2022-23,2023
202695,Kawhi Leonard,1610612746,LAC,52,33,19,1747.0,74,167,0.443,205,57.0,136.0,0.419,0.614,2022-23,2023
1631099,Keegan Murray,1610612758,SAC,80,47,33,2382.0,195,474,0.411,582,192.0,465.0,0.413,0.614,2022-23,2023
1628966,Keita Bates-Diop,1610612759,SAS,67,18,49,1453.0,51,128,0.398,153,51.0,126.0,0.405,0.598,2022-23,2023
1629640,Keldon Johnson,1610612759,SAS,63,17,46,2063.0,111,315,0.352,331,109.0,311.0,0.35,0.525,2022-23,2023
203482,Kelly Olynyk,1610612762,UTA,68,28,40,1942.0,84,214,0.393,247,79.0,205.0,0.385,0.577,2022-23,2023
1626162,Kelly Oubre Jr.,1610612766,CHA,48,16,32,1548.0,89,274,0.325,263,85.0,263.0,0.323,0.48,2022-23,2023
202689,Kemba Walker,1610612742,DAL,9,5,4,144.0,1,8,0.125,2,0.0,7.0,0.0,0.125,2022-23,2023
1631112,Kendall Brown,1610612754,IND,6,1,5,40.0,0,1,0.0,0,0.0,1.0,0.0,0.0,2022-23,2023
1629134,Kendrick Nunn,1610612764,WAS,70,30,40,963.0,48,139,0.345,141,45.0,134.0,0.336,0.507,2022-23,2023
1631113,Kennedy Chandler,1610612763,MEM,36,22,14,282.0,2,11,0.182,6,2.0,11.0,0.182,0.273,2022-23,2023
1631254,Kenneth Lofton Jr.,1610612763,MEM,24,15,9,176.0,7,22,0.318,19,5.0,14.0,0.357,0.432,2022-23,2023
1629026,Kenrich Williams,1610612760,OKC,53,26,27,1206.0,54,127,0.425,154,46.0,118.0,0.39,0.606,2022-23,2023
203484,Kentavious Caldwell-Pope,1610612743,DEN,76,51,25,2381.0,132,294,0.449,382,118.0,266.0,0.444,0.65,2022-23,2023
1631165,Keon Ellis,1610612758,SAC,16,7,9,71.0,3,7,0.429,9,3.0,7.0,0.429,0.643,2022-23,2023
1630553,Keon Johnson,1610612757,POR,40,13,27,416.0,15,47,0.319,45,15.0,47.0,0.319,0.479,2022-23,2023
1630556,Kessler Edwards,1610612758,SAC,36,17,19,386.0,17,55,0.309,51,17.0,53.0,0.321,0.464,2022-23,2023
201142,Kevin Durant,1610612756,PHX,47,34,13,1672.0,82,174,0.471,217,53.0,123.0,0.431,0.624,2022-23,2023
1628989,Kevin Huerter,1610612758,SAC,75,44,31,2203.0,144,360,0.4,422,134.0,343.0,0.391,0.586,2022-23,2023
1628995,Kevin Knox II,1610612757,POR,63,12,51,952.0,55,152,0.362,165,55.0,151.0,0.364,0.543,2022-23,2023
201567,Kevin Love,1610612748,MIA,62,35,27,1239.0,90,264,0.341,263,83.0,244.0,0.34,0.498,2022-23,2023
1629645,Kevin Porter Jr.,1610612745,HOU,59,18,41,2024.0,51,120,0.425,152,50.0,115.0,0.435,0.633,2022-23,2023
1630284,Kevon Harris,1610612753,ORL,34,12,22,457.0,14,31,0.452,42,14.0,31.0,0.452,0.677,2022-23,2023
1626172,Kevon Looney,1610612744,GSW,82,44,38,1958.0,12,24,0.5,24,0.0,1.0,0.0,0.5,2022-23,2023
203920,Khem Birch,1610612759,SAS,20,9,11,162.0,2,5,0.4,5,1.0,2.0,0.5,0.5,2022-23,2023
203114,Khris Middleton,1610612749,MIL,33,25,8,801.0,28,92,0.304,79,23.0,78.0,0.295,0.429,2022-23,2023
1630165,Killian Hayes,1610612765,DET,76,16,60,2154.0,59,195,0.303,171,53.0,183.0,0.29,0.438,2022-23,2023
1630184,Kira Lewis Jr.,1610612740,NOP,25,11,14,235.0,12,29,0.414,36,12.0,28.0,0.429,0.621,2022-23,2023
202691,Klay Thompson,1610612744,GSW,69,38,31,2279.0,249,603,0.413,721,223.0,539.0,0.414,0.598,2022-23,2023
1628424,Kobi Simmons,1610612766,CHA,5,1,4,28.0,0,2,0.0,0,0.0,2.0,0.0,0.0,2022-23,2023
1627739,Kris Dunn,1610612762,UTA,22,8,14,568.0,13,30,0.433,39,13.0,29.0,0.448,0.65,2022-23,2023
204001,Kristaps Porziņģis,1610612764,WAS,65,27,38,2120.0,140,351,0.399,401,121.0,308.0,0.393,0.571,2022-23,2023
203937,Kyle Anderson,1610612750,MIN,69,36,33,1957.0,44,99,0.444,122,34.0,82.0,0.415,0.616,2022-23,2023
1628398,Kyle Kuzma,1610612764,WAS,64,29,35,2239.0,115,342,0.336,341,111.0,328.0,0.338,0.499,2022-23,2023
200768,Kyle Lowry,1610612748,MIA,55,30,25,1718.0,67,198,0.338,201,67.0,197.0,0.34,0.508,2022-23,2023
202681,Kyrie Irving,1610612742,DAL,60,32,28,2241.0,83,215,0.386,239,73.0,193.0,0.378,0.556,2022-23,2023
1630163,LaMelo Ball,1610612766,CHA,36,13,23,1268.0,80,199,0.402,240,80.0,198.0,0.404,0.603,2022-23,2023
1630205,Lamar Stevens,1610612739,CLE,62,39,23,1120.0,32,97,0.33,94,30.0,93.0,0.323,0.485,2022-23,2023
1629013,Landry Shamet,1610612756,PHX,40,19,21,807.0,56,139,0.403,167,55.0,136.0,0.404,0.601,2022-23,2023
1626204,Larry Nance Jr.,1610612740,NOP,65,34,31,1381.0,25,64,0.391,64,14.0,41.0,0.341,0.5,2022-23,2023
1628374,Lauri Markkanen,1610612762,UTA,66,32,34,2272.0,191,464,0.412,565,183.0,450.0,0.407,0.609,2022-23,2023
2544,LeBron James,1610612747,LAL,55,30,25,1954.0,79,217,0.364,224,66.0,189.0,0.349,0.516,2022-23,2023
1630195,Leandro Bolmaro,1610612762,UTA,14,8,6,68.0,0,4,0.0,0,0.0,4.0,0.0,0.0,2022-23,2023
1631311,Lester Quinones,1610612744,GSW,4,4,0,18.0,1,2,0.5,3,1.0,2.0,0.5,0.75,2022-23,2023
1629623,Lindell Wigginton,1610612749,MIL,7,4,3,87.0,6,13,0.462,18,6.0,13.0,0.462,0.692,2022-23,2023
1630322,Lindy Waters III,1610612760,OKC,41,20,21,531.0,51,136,0.375,153,51.0,136.0,0.375,0.563,2022-23,2023
1629022,Lonnie Walker IV,1610612747,LAL,56,27,29,1297.0,80,206,0.388,237,77.0,201.0,0.383,0.575,2022-23,2023
1629663,Louis King,1610612755,PHI,1,1,0,29.0,2,4,0.5,6,2.0,4.0,0.5,0.75,2022-23,2023
1629652,Luguentz Dort,1610612760,OKC,74,36,38,2272.0,111,341,0.326,333,111.0,339.0,0.327,0.488,2022-23,2023
1629029,Luka Dončić,1610612742,DAL,66,33,33,2390.0,26,72,0.361,77,25.0,71.0,0.352,0.535,2022-23,2023
1630568,Luka Garza,1610612750,MIN,28,15,13,243.0,16,42,0.381,46,14.0,38.0,0.368,0.548,2022-23,2023
1629677,Luka Samanic,1610612762,UTA,7,2,5,161.0,8,30,0.267,24,8.0,30.0,0.267,0.4,2022-23,2023
1628379,Luke Kennard,1610612763,MEM,59,37,22,1315.0,115,218,0.528,342,112.0,213.0,0.526,0.784,2022-23,2023
1628436,Luke Kornet,1610612738,BOS,69,45,24,804.0,2,14,0.143,6,2.0,11.0,0.182,0.214,2022-23,2023
1630644,Mac McClung,1610612755,PHI,2,2,0,41.0,3,9,0.333,9,3.0,9.0,0.333,0.5,2022-23,2023
1630201,Malachi Flynn,1610612761,TOR,53,29,24,691.0,34,92,0.37,102,34.0,92.0,0.37,0.554,2022-23,2023
1631103,Malaki Branham,1610612759,SAS,66,15,51,1550.0,67,207,0.324,199,65.0,198.0,0.328,0.481,2022-23,2023
1627763,Malcolm Brogdon,1610612738,BOS,67,46,21,1744.0,70,158,0.443,209,69.0,156.0,0.442,0.661,2022-23,2023
1630792,Malcolm Hill,1610612741,CHI,5,4,1,9.0,1,3,0.333,3,1.0,3.0,0.333,0.5,2022-23,2023
1627736,Malik Beasley,1610612747,LAL,81,45,36,2093.0,183,505,0.362,539,173.0,485.0,0.357,0.534,2022-23,2023
1628370,Malik Monk,1610612758,SAC,77,47,30,1719.0,98,259,0.378,294,98.0,258.0,0.38,0.568,2022-23,2023
1629603,Mamadi Diakite,1610612739,CLE,22,15,7,176.0,7,22,0.318,20,6.0,19.0,0.316,0.455,2022-23,2023
1630699,MarJon Beauchamp,1610612749,MIL,52,34,18,701.0,34,108,0.315,102,34.0,105.0,0.324,0.472,2022-23,2023
202694,Marcus Morris Sr.,1610612746,LAC,65,35,30,1825.0,97,267,0.363,288,94.0,257.0,0.366,0.539,2022-23,2023
203935,Marcus Smart,1610612738,BOS,61,43,18,1957.0,96,277,0.347,286,94.0,273.0,0.344,0.516,2022-23,2023
1631109,Mark Williams,1610612766,CHA,43,18,25,828.0,6,12,0.5,12,,,,0.5,2022-23,2023
1628365,Markelle Fultz,1610612753,ORL,60,29,31,1778.0,21,71,0.296,61,19.0,67.0,0.284,0.43,2022-23,2023
202693,Markieff Morris,1610612742,DAL,35,17,18,355.0,29,75,0.387,84,26.0,68.0,0.382,0.56,2022-23,2023
1630250,Marko Simonovic,1610612741,CHI,7,3,4,20.0,1,6,0.167,3,1.0,4.0,0.25,0.25,2022-23,2023
1628963,Marvin Bagley III,1610612765,DET,42,7,35,990.0,28,76,0.368,73,17.0,55.0,0.309,0.48,2022-23,2023
203486,Mason Plumlee,1610612746,LAC,79,28,51,2053.0,3,7,0.429,6,,,,0.429,2022-23,2023
1629680,Matisse Thybulle,1610612757,POR,71,38,33,1200.0,50,138,0.362,149,49.0,137.0,0.358,0.54,2022-23,2023
1630346,Matt Ryan,1610612750,MIN,34,15,19,310.0,30,79,0.38,89,29.0,75.0,0.387,0.563,2022-23,2023
203521,Matthew Dellavedova,1610612758,SAC,32,19,13,213.0,7,22,0.318,21,7.0,22.0,0.318,0.477,2022-23,2023
1631108,Max Christie,1610612747,LAL,41,19,22,512.0,24,60,0.4,72,24.0,59.0,0.407,0.6,2022-23,2023
1629622,Max Strus,1610612748,MIA,80,42,38,2272.0,174,479,0.363,520,172.0,476.0,0.361,0.543,2022-23,2023
1628467,Maxi Kleber,1610612742,DAL,37,18,19,930.0,41,113,0.363,121,39.0,109.0,0.358,0.535,2022-23,2023
1630593,McKinley Wright IV,1610612742,DAL,27,14,13,335.0,7,18,0.389,21,7.0,18.0,0.389,0.583,2022-23,2023
203086,Meyers Leonard,1610612749,MIL,9,6,3,114.0,7,19,0.368,21,7.0,18.0,0.389,0.553,2022-23,2023
1629662,Mfiondu Kabengele,1610612738,BOS,4,3,1,36.0,0,3,0.0,0,0.0,3.0,0.0,0.0,2022-23,2023
1630695,Micah Potter,1610612762,UTA,7,4,3,52.0,4,7,0.571,12,4.0,7.0,0.571,0.857,2022-23,2023
203487,Michael Carter-Williams,1610612753,ORL,4,1,3,44.0,1,3,0.333,3,1.0,3.0,0.333,0.5,2022-23,2023
1630701,Michael Foster Jr.,1610612755,PHI,1,1,0,1.0,0,0,,0,,,,,2022-23,2023
1629008,Michael Porter Jr.,1610612743,DEN,62,41,21,1798.0,172,375,0.459,492,148.0,338.0,0.438,0.656,2022-23,2023
1628969,Mikal Bridges,1610612751,BKN,83,42,41,2963.0,158,411,0.384,457,141.0,363.0,0.388,0.556,2022-23,2023
201144,Mike Conley,1610612750,MIN,67,34,33,2028.0,69,156,0.442,204,66.0,151.0,0.437,0.654,2022-23,2023
203488,Mike Muscala,1610612738,BOS,63,32,31,945.0,88,223,0.395,248,72.0,195.0,0.369,0.556,2022-23,2023
1630540,Miles McBride,1610612752,NYK,64,36,28,760.0,36,111,0.324,106,34.0,106.0,0.321,0.477,2022-23,2023
1629011,Mitchell Robinson,1610612752,NYK,59,35,24,1589.0,0,0,,0,,,,,2022-23,2023
1628964,Mo Bamba,1610612747,LAL,49,25,24,768.0,52,125,0.416,151,47.0,116.0,0.405,0.604,2022-23,2023
1626149,Montrezl Harrell,1610612755,PHI,57,35,22,681.0,1,8,0.125,2,0.0,4.0,0.0,0.125,2022-23,2023
1628420,Monté Morris,1610612764,WAS,62,28,34,1696.0,54,138,0.391,159,51.0,132.0,0.386,0.576,2022-23,2023
1629021,Moritz Wagner,1610612753,ORL,57,27,30,1109.0,50,157,0.318,148,48.0,155.0,0.31,0.471,2022-23,2023
